"Date Time, GMT-06:00","Temp, °C (LGR S/N: 11007628, SEN S/N: 11007628, LBL: temp)","Intensity, Lux (LGR S/N: 11007628, SEN S/N: 11007628, LBL: luz)"
09-09-2021 10:21:25,17.76,1808.3
09-09-2021 10:21:55,17.76,1808.3
09-09-2021 10:22:25,17.76,1808.3
09-09-2021 10:22:55,17.76,1808.3
09-09-2021 10:23:25,17.76,1808.3
09-09-2021 10:23:55,17.76,1894.5
09-09-2021 10:24:25,17.76,1808.3
09-09-2021 10:24:55,17.76,1808.3
09-09-2021 10:25:25,17.76,1808.3
09-09-2021 10:25:55,17.76,1808.3
09-09-2021 10:26:25,17.76,1808.3
09-09-2021 10:26:55,17.76,1808.3
09-09-2021 10:27:25,17.76,1808.3
09-09-2021 10:27:55,17.76,1894.5
09-09-2021 10:28:25,17.76,1894.5
09-09-2021 10:28:55,17.76,1894.5
09-09-2021 10:29:25,17.76,1894.5
09-09-2021 10:29:55,17.76,1894.5
09-09-2021 10:30:25,17.76,1808.3
09-09-2021 10:30:55,17.76,1808.3
09-09-2021 10:31:25,17.76,1808.3
09-09-2021 10:31:55,17.76,1808.3
09-09-2021 10:32:25,17.76,1808.3
09-09-2021 10:32:55,17.76,1808.3
09-09-2021 10:33:25,17.76,1894.5
09-09-2021 10:33:55,17.76,1894.5
09-09-2021 10:34:25,17.76,1894.5
09-09-2021 10:34:55,17.76,1894.5
09-09-2021 10:35:25,17.76,1808.3
09-09-2021 10:35:55,17.76,1894.5
09-09-2021 10:36:25,17.76,1894.5
09-09-2021 10:36:55,17.76,1894.5
09-09-2021 10:37:25,17.76,1894.5
09-09-2021 10:37:55,17.76,1894.5
09-09-2021 10:38:25,17.76,1894.5
09-09-2021 10:38:55,17.76,1894.5
09-09-2021 10:39:25,17.76,1894.5
09-09-2021 10:39:55,17.76,1894.5
09-09-2021 10:40:25,17.76,1894.5
09-09-2021 10:40:55,17.76,1980.6
09-09-2021 10:41:25,17.76,1980.6
09-09-2021 10:41:55,17.855,1980.6
09-09-2021 10:42:25,17.855,1980.6
09-09-2021 10:42:55,17.855,1980.6
09-09-2021 10:43:25,17.76,1980.6
09-09-2021 10:43:55,17.855,1980.6
09-09-2021 10:44:25,17.855,1980.6
09-09-2021 10:44:55,17.855,1980.6
09-09-2021 10:45:25,17.855,1980.6
09-09-2021 10:45:55,17.855,2066.7
09-09-2021 10:46:25,17.855,2066.7
09-09-2021 10:46:55,17.855,2066.7
09-09-2021 10:47:25,17.855,2066.7
09-09-2021 10:47:55,17.855,2066.7
09-09-2021 10:48:25,17.855,2066.7
09-09-2021 10:48:55,17.855,2066.7
09-09-2021 10:49:25,17.855,2066.7
09-09-2021 10:49:55,17.855,2066.7
09-09-2021 10:50:25,17.855,2066.7
09-09-2021 10:50:55,17.855,2066.7
09-09-2021 10:51:25,17.855,2066.7
09-09-2021 10:51:55,17.855,1980.6
09-09-2021 10:52:25,17.855,1980.6
09-09-2021 10:52:55,17.855,1980.6
09-09-2021 10:53:25,17.855,2066.7
09-09-2021 10:53:55,17.855,2152.8
09-09-2021 10:54:25,17.855,2152.8
09-09-2021 10:54:55,17.855,2152.8
09-09-2021 10:55:25,17.855,2152.8
09-09-2021 10:55:55,17.855,2152.8
09-09-2021 10:56:25,17.855,2152.8
09-09-2021 10:56:55,17.855,2152.8
09-09-2021 10:57:25,17.855,2152.8
09-09-2021 10:57:55,17.855,2152.8
09-09-2021 10:58:25,17.855,2152.8
09-09-2021 10:58:55,17.855,2152.8
09-09-2021 10:59:25,17.95,2152.8
09-09-2021 10:59:55,17.855,2152.8
09-09-2021 11:00:25,17.95,2238.9
09-09-2021 11:00:55,17.855,2238.9
09-09-2021 11:01:25,17.95,2238.9
09-09-2021 11:01:55,17.95,2238.9
09-09-2021 11:02:25,17.95,2238.9
09-09-2021 11:02:55,17.95,2238.9
09-09-2021 11:03:25,17.95,2238.9
09-09-2021 11:03:55,17.95,2238.9
09-09-2021 11:04:25,17.95,2238.9
09-09-2021 11:04:55,17.95,2238.9
09-09-2021 11:05:25,17.95,2238.9
09-09-2021 11:05:55,17.95,2238.9
09-09-2021 11:06:25,17.95,2238.9
09-09-2021 11:06:55,17.95,2238.9
09-09-2021 11:07:25,17.95,7233.4
09-09-2021 11:07:55,18.045,7577.8
09-09-2021 11:08:25,18.14,7577.8
09-09-2021 11:08:55,18.14,7577.8
09-09-2021 11:09:25,18.14,7577.8
09-09-2021 11:09:55,18.236,7577.8
09-09-2021 11:10:25,18.236,7577.8
09-09-2021 11:10:55,18.236,2755.6
09-09-2021 11:11:25,18.14,0
09-09-2021 11:11:55,18.14,0
09-09-2021 11:12:25,18.14,0
09-09-2021 11:12:55,18.045,0
09-09-2021 11:13:25,18.045,0
09-09-2021 11:13:55,18.045,0
09-09-2021 11:14:25,18.045,0
09-09-2021 11:14:55,18.045,0
09-09-2021 11:15:25,17.95,0
09-09-2021 11:15:55,17.95,0
09-09-2021 11:16:25,17.95,0
09-09-2021 11:16:55,17.95,0
09-09-2021 11:17:25,17.95,0
09-09-2021 11:17:55,17.95,0
09-09-2021 11:18:25,17.95,0
09-09-2021 11:18:55,17.95,0
09-09-2021 11:19:25,17.95,0
09-09-2021 11:19:55,17.95,0
09-09-2021 11:20:25,17.95,0
09-09-2021 11:20:55,17.95,0
09-09-2021 11:21:25,17.95,0
09-09-2021 11:21:55,17.95,0
09-09-2021 11:22:25,17.95,0
09-09-2021 11:22:55,17.95,0
09-09-2021 11:23:25,17.95,0
09-09-2021 11:23:55,17.95,0
09-09-2021 11:24:25,17.95,0
09-09-2021 11:24:55,17.95,0
09-09-2021 11:25:25,17.95,0
09-09-2021 11:25:55,18.045,0
09-09-2021 11:26:25,18.045,0
09-09-2021 11:26:55,18.045,0
09-09-2021 11:27:25,18.045,0
09-09-2021 11:27:55,18.045,0
09-09-2021 11:28:25,18.045,0
09-09-2021 11:28:55,18.045,0
09-09-2021 11:29:25,18.045,0
09-09-2021 11:29:55,18.045,0
09-09-2021 11:30:25,18.045,0
09-09-2021 11:30:55,18.045,0
09-09-2021 11:31:25,18.045,0
09-09-2021 11:31:55,18.045,0
09-09-2021 11:32:25,18.045,0
09-09-2021 11:32:55,18.14,0
09-09-2021 11:33:25,18.14,0
09-09-2021 11:33:55,18.14,0
09-09-2021 11:34:25,18.14,0
09-09-2021 11:34:55,18.14,0
09-09-2021 11:35:25,18.14,0
09-09-2021 11:35:55,18.14,0
09-09-2021 11:36:25,18.14,0
09-09-2021 11:36:55,18.14,0
09-09-2021 11:37:25,18.14,0
09-09-2021 11:37:55,18.14,0
09-09-2021 11:38:25,18.14,0
09-09-2021 11:38:55,18.14,0
09-09-2021 11:39:25,18.14,0
09-09-2021 11:39:55,18.236,0
09-09-2021 11:40:25,18.236,0
09-09-2021 11:40:55,18.236,0
09-09-2021 11:41:25,18.236,0
09-09-2021 11:41:55,18.236,0
09-09-2021 11:42:25,18.236,0
09-09-2021 11:42:55,18.236,0
09-09-2021 11:43:25,18.236,0
09-09-2021 11:43:55,18.236,0
09-09-2021 11:44:25,18.236,0
09-09-2021 11:44:55,18.236,0
09-09-2021 11:45:25,18.236,0
09-09-2021 11:45:55,18.236,0
09-09-2021 11:46:25,18.236,0
09-09-2021 11:46:55,18.236,0
09-09-2021 11:47:25,18.236,0
09-09-2021 11:47:55,18.331,0
09-09-2021 11:48:25,18.331,0
09-09-2021 11:48:55,18.331,5511.1
09-09-2021 11:49:25,18.521,37200.2
09-09-2021 11:49:55,18.616,35822.5
09-09-2021 11:50:25,18.711,38578
09-09-2021 11:50:55,18.806,38578
09-09-2021 11:51:25,18.901,39955.8
09-09-2021 11:51:55,18.996,41333.6
09-09-2021 11:52:25,19.092,42711.4
09-09-2021 11:52:55,19.092,44089.2
09-09-2021 11:53:25,19.187,44089.2
09-09-2021 11:53:55,19.187,44089.2
09-09-2021 11:54:25,19.282,46844.8
09-09-2021 11:54:55,19.282,49600.3
09-09-2021 11:55:25,19.377,49600.3
09-09-2021 11:55:55,19.377,52355.9
09-09-2021 11:56:25,19.377,52355.9
09-09-2021 11:56:55,19.377,55111.5
09-09-2021 11:57:25,19.472,55111.5
09-09-2021 11:57:55,19.472,52355.9
09-09-2021 11:58:25,19.472,49600.3
09-09-2021 11:58:55,19.472,49600.3
09-09-2021 11:59:25,19.567,46844.8
09-09-2021 11:59:55,19.567,42711.4
09-09-2021 12:00:25,19.567,44089.2
09-09-2021 12:00:55,19.472,35822.5
09-09-2021 12:01:25,19.472,34444.7
09-09-2021 12:01:55,19.472,33066.9
09-09-2021 12:02:25,19.567,34444.7
09-09-2021 12:02:55,19.567,39955.8
09-09-2021 12:03:25,19.567,35822.5
09-09-2021 12:03:55,19.567,37200.2
09-09-2021 12:04:25,19.567,35822.5
09-09-2021 12:04:55,19.662,34444.7
09-09-2021 12:05:25,19.662,33066.9
09-09-2021 12:05:55,19.662,33066.9
09-09-2021 12:06:25,19.662,30311.3
09-09-2021 12:06:55,19.662,26178
09-09-2021 12:07:25,19.662,23422.4
09-09-2021 12:07:55,19.662,26178
09-09-2021 12:08:25,19.662,28933.5
09-09-2021 12:08:55,19.662,28933.5
09-09-2021 12:09:25,19.758,26178
09-09-2021 12:09:55,19.662,26178
09-09-2021 12:10:25,19.758,24800.2
09-09-2021 12:10:55,19.758,23422.4
09-09-2021 12:11:25,19.758,24800.2
09-09-2021 12:11:55,19.758,18600.1
09-09-2021 12:12:25,19.758,18600.1
09-09-2021 12:12:55,19.758,19977.9
09-09-2021 12:13:25,19.758,23422.4
09-09-2021 12:13:55,19.758,20666.8
09-09-2021 12:14:25,19.758,21355.7
09-09-2021 12:14:55,19.758,20666.8
09-09-2021 12:15:25,19.758,20666.8
09-09-2021 12:15:55,19.758,22044.6
09-09-2021 12:16:25,19.853,19977.9
09-09-2021 12:16:55,19.853,20666.8
09-09-2021 12:17:25,19.758,20666.8
09-09-2021 12:17:55,19.853,18600.1
09-09-2021 12:18:25,19.853,18600.1
09-09-2021 12:18:55,19.853,19289
09-09-2021 12:19:25,19.853,19289
09-09-2021 12:19:55,19.853,20666.8
09-09-2021 12:20:25,19.853,22044.6
09-09-2021 12:20:55,19.853,20666.8
09-09-2021 12:21:25,19.948,22044.6
09-09-2021 12:21:55,19.948,22044.6
09-09-2021 12:22:25,19.948,22044.6
09-09-2021 12:22:55,19.948,22044.6
09-09-2021 12:23:25,19.948,24800.2
09-09-2021 12:23:55,19.948,24800.2
09-09-2021 12:24:25,19.948,28933.5
09-09-2021 12:24:55,19.948,26178
09-09-2021 12:25:25,19.948,24800.2
09-09-2021 12:25:55,20.043,22044.6
09-09-2021 12:26:25,20.043,22044.6
09-09-2021 12:26:55,20.043,23422.4
09-09-2021 12:27:25,20.043,24800.2
09-09-2021 12:27:55,20.043,24800.2
09-09-2021 12:28:25,20.043,23422.4
09-09-2021 12:28:55,20.043,24800.2
09-09-2021 12:29:25,20.043,24800.2
09-09-2021 12:29:55,20.043,22044.6
09-09-2021 12:30:25,20.043,23422.4
09-09-2021 12:30:55,20.043,23422.4
09-09-2021 12:31:25,20.043,24800.2
09-09-2021 12:31:55,20.138,22044.6
09-09-2021 12:32:25,20.138,19977.9
09-09-2021 12:32:55,20.138,24800.2
09-09-2021 12:33:25,20.138,20666.8
09-09-2021 12:33:55,19.948,1130.2
09-09-2021 12:34:25,19.758,0
09-09-2021 12:34:55,19.662,0
09-09-2021 12:35:25,19.567,0
09-09-2021 12:35:55,19.472,0
09-09-2021 12:36:25,19.377,0
09-09-2021 12:36:55,19.282,0
09-09-2021 12:37:25,19.282,0
09-09-2021 12:37:55,19.187,0
09-09-2021 12:38:25,19.187,0
09-09-2021 12:38:55,19.187,0
09-09-2021 12:39:25,19.092,0
09-09-2021 12:39:55,19.092,0
09-09-2021 12:40:25,19.092,0
09-09-2021 12:40:55,19.092,0
09-09-2021 12:41:25,19.092,0
09-09-2021 12:41:55,18.996,0
09-09-2021 12:42:25,18.996,0
09-09-2021 12:42:55,18.996,0
09-09-2021 12:43:25,18.996,0
09-09-2021 12:43:55,18.996,0
09-09-2021 12:44:25,18.996,0
09-09-2021 12:44:55,18.996,0
09-09-2021 12:45:25,18.996,0
09-09-2021 12:45:55,18.996,0
09-09-2021 12:46:25,18.996,0
09-09-2021 12:46:55,18.996,0
09-09-2021 12:47:25,18.996,0
09-09-2021 12:47:55,18.996,0
09-09-2021 12:48:25,18.996,0
09-09-2021 12:48:55,18.996,0
09-09-2021 12:49:25,18.996,0
09-09-2021 12:49:55,18.996,0
09-09-2021 12:50:25,18.996,0
09-09-2021 12:50:55,18.996,0
09-09-2021 12:51:25,18.996,0
09-09-2021 12:51:55,18.996,0
09-09-2021 12:52:25,18.996,0
09-09-2021 12:52:55,18.996,0
09-09-2021 12:53:25,18.996,0
09-09-2021 12:53:55,18.996,0
09-09-2021 12:54:25,18.996,0
09-09-2021 12:54:55,18.996,0
09-09-2021 12:55:25,18.996,0
09-09-2021 12:55:55,18.996,0
09-09-2021 12:56:25,18.996,0
09-09-2021 12:56:55,19.092,0
09-09-2021 12:57:25,18.996,0
09-09-2021 12:57:55,19.092,0
09-09-2021 12:58:25,19.092,0
09-09-2021 12:58:55,19.092,0
09-09-2021 12:59:25,18.996,0
09-09-2021 12:59:55,19.092,0
09-09-2021 13:00:25,19.092,0
09-09-2021 13:00:55,19.092,0
09-09-2021 13:01:25,19.092,0
09-09-2021 13:01:55,19.092,0
09-09-2021 13:02:25,19.092,0
09-09-2021 13:02:55,19.092,0
09-09-2021 13:03:25,19.092,0
09-09-2021 13:03:55,19.092,0
09-09-2021 13:04:25,19.092,0
09-09-2021 13:04:55,19.092,0
09-09-2021 13:05:25,19.092,0
09-09-2021 13:05:55,19.092,0
09-09-2021 13:06:25,19.092,0
09-09-2021 13:06:55,19.092,0
09-09-2021 13:07:25,19.092,0
09-09-2021 13:07:55,19.092,0
09-09-2021 13:08:25,19.092,0
09-09-2021 13:08:55,19.092,0
09-09-2021 13:09:25,19.092,0
09-09-2021 13:09:55,19.092,0
09-09-2021 13:10:25,19.092,0
09-09-2021 13:10:55,19.092,0
09-09-2021 13:11:25,19.092,0
09-09-2021 13:11:55,19.092,0
09-09-2021 13:12:25,19.092,0
09-09-2021 13:12:55,19.092,0
09-09-2021 13:13:25,19.092,0
09-09-2021 13:13:55,19.092,0
09-09-2021 13:14:25,19.187,0
09-09-2021 13:14:55,19.187,0
09-09-2021 13:15:25,19.187,0
09-09-2021 13:15:55,19.187,0
09-09-2021 13:16:25,19.187,0
09-09-2021 13:16:55,19.187,0
09-09-2021 13:17:25,19.187,0
09-09-2021 13:17:55,19.187,0
09-09-2021 13:18:25,19.187,0
09-09-2021 13:18:55,19.187,0
09-09-2021 13:19:25,19.758,6200
09-09-2021 13:19:55,19.853,60622.6
09-09-2021 13:20:25,19.758,22044.6
09-09-2021 13:20:55,19.853,27555.7
09-09-2021 13:21:25,19.853,30311.3
09-09-2021 13:21:55,19.948,30311.3
09-09-2021 13:22:25,19.948,22044.6
09-09-2021 13:22:55,20.043,22044.6
09-09-2021 13:23:25,20.043,24800.2
09-09-2021 13:23:55,20.043,26178
09-09-2021 13:24:25,20.043,38578
09-09-2021 13:24:55,20.043,46844.8
09-09-2021 13:25:25,20.043,49600.3
09-09-2021 13:25:55,20.043,46844.8
09-09-2021 13:26:25,20.138,31689.1
09-09-2021 13:26:55,20.138,28933.5
09-09-2021 13:27:25,20.138,27555.7
09-09-2021 13:27:55,20.138,30311.3
09-09-2021 13:28:25,20.138,34444.7
09-09-2021 13:28:55,20.138,41333.6
09-09-2021 13:29:25,20.138,42711.4
09-09-2021 13:29:55,20.138,38578
09-09-2021 13:30:25,20.138,11022.3
09-09-2021 13:30:55,20.138,10677.8
09-09-2021 13:31:25,20.138,19289
09-09-2021 13:31:55,20.138,22044.6
09-09-2021 13:32:25,20.138,14466.8
09-09-2021 13:32:55,20.234,14466.8
09-09-2021 13:33:25,20.138,14466.8
09-09-2021 13:33:55,20.138,14466.8
09-09-2021 13:34:25,20.138,13777.9
09-09-2021 13:34:55,20.138,13777.9
09-09-2021 13:35:25,20.138,13089
09-09-2021 13:35:55,20.138,13089
09-09-2021 13:36:25,20.234,12400.1
09-09-2021 13:36:55,20.234,13089
09-09-2021 13:37:25,20.234,12400.1
09-09-2021 13:37:55,20.234,13089
09-09-2021 13:38:25,20.234,12400.1
09-09-2021 13:38:55,20.234,12400.1
09-09-2021 13:39:25,20.234,11711.2
09-09-2021 13:39:55,20.234,11711.2
09-09-2021 13:40:25,20.234,12400.1
09-09-2021 13:40:55,20.234,13089
09-09-2021 13:41:25,20.234,14466.8
09-09-2021 13:41:55,20.234,17222.3
09-09-2021 13:42:25,20.234,18600.1
09-09-2021 13:42:55,20.234,19289
09-09-2021 13:43:25,20.234,18600.1
09-09-2021 13:43:55,20.234,20666.8
09-09-2021 13:44:25,20.234,16533.4
09-09-2021 13:44:55,20.234,16533.4
09-09-2021 13:45:25,20.234,16533.4
09-09-2021 13:45:55,20.234,34444.7
09-09-2021 13:46:25,20.234,35822.5
09-09-2021 13:46:55,20.234,31689.1
09-09-2021 13:47:25,20.234,30311.3
09-09-2021 13:47:55,20.329,28933.5
09-09-2021 13:48:25,20.329,27555.7
09-09-2021 13:48:55,20.329,28933.5
09-09-2021 13:49:25,20.329,30311.3
09-09-2021 13:49:55,20.329,30311.3
09-09-2021 13:50:25,20.329,14466.8
09-09-2021 13:50:55,20.329,17911.2
09-09-2021 13:51:25,20.329,17222.3
09-09-2021 13:51:55,20.424,19289
09-09-2021 13:52:25,20.329,17222.3
09-09-2021 13:52:55,20.329,15844.5
09-09-2021 13:53:25,20.329,16533.4
09-09-2021 13:53:55,20.329,14466.8
09-09-2021 13:54:25,20.329,17222.3
09-09-2021 13:54:55,20.329,18600.1
09-09-2021 13:55:25,20.329,19289
09-09-2021 13:55:55,20.424,22044.6
09-09-2021 13:56:25,20.424,26178
09-09-2021 13:56:55,20.329,35822.5
09-09-2021 13:57:25,20.329,37200.2
09-09-2021 13:57:55,20.329,38578
09-09-2021 13:58:25,20.329,35822.5
09-09-2021 13:58:55,20.329,34444.7
09-09-2021 13:59:25,20.329,30311.3
09-09-2021 13:59:55,20.329,22044.6
09-09-2021 14:00:25,20.329,31689.1
09-09-2021 14:00:55,20.329,37200.2
09-09-2021 14:01:25,20.424,41333.6
09-09-2021 14:01:55,20.424,42711.4
09-09-2021 14:02:25,20.329,41333.6
09-09-2021 14:02:55,20.329,31689.1
09-09-2021 14:03:25,20.234,269.1
09-09-2021 14:03:55,20.043,183
09-09-2021 14:04:25,19.948,0
09-09-2021 14:04:55,19.948,0
09-09-2021 14:05:25,19.853,0
09-09-2021 14:05:55,19.758,0
09-09-2021 14:06:25,19.758,0
09-09-2021 14:06:55,19.758,0
09-09-2021 14:07:25,19.662,0
09-09-2021 14:07:55,19.662,0
09-09-2021 14:08:25,19.662,0
09-09-2021 14:08:55,19.662,0
09-09-2021 14:09:25,19.662,0
09-09-2021 14:09:55,19.662,0
09-09-2021 14:10:25,19.662,0
09-09-2021 14:10:55,19.567,0
09-09-2021 14:11:25,19.662,0
09-09-2021 14:11:55,19.567,0
09-09-2021 14:12:25,19.567,0
09-09-2021 14:12:55,19.567,0
09-09-2021 14:13:25,19.567,0
09-09-2021 14:13:55,19.567,0
09-09-2021 14:14:25,19.567,0
09-09-2021 14:14:55,19.567,0
09-09-2021 14:15:25,19.567,0
09-09-2021 14:15:55,19.567,0
09-09-2021 14:16:25,19.567,0
09-09-2021 14:16:55,19.567,0
09-09-2021 14:17:25,19.567,0
09-09-2021 14:17:55,19.567,0
09-09-2021 14:18:25,19.567,0
09-09-2021 14:18:55,19.567,0
09-09-2021 14:19:25,19.567,0
09-09-2021 14:19:55,19.567,0
09-09-2021 14:20:25,19.567,0
09-09-2021 14:20:55,19.567,0
09-09-2021 14:21:25,19.567,0
09-09-2021 14:21:55,19.567,0
09-09-2021 14:22:25,19.567,0
09-09-2021 14:22:55,19.567,0
09-09-2021 14:23:25,19.567,0
09-09-2021 14:23:55,19.567,0
09-09-2021 14:24:25,19.567,0
09-09-2021 14:24:55,19.567,0
09-09-2021 14:25:25,19.567,0
09-09-2021 14:25:55,19.567,0
09-09-2021 14:26:25,19.662,0
09-09-2021 14:26:55,19.662,0
09-09-2021 14:27:25,19.567,0
09-09-2021 14:27:55,19.567,0
09-09-2021 14:28:25,19.567,0
09-09-2021 14:28:55,19.567,0
09-09-2021 14:29:25,19.662,0
09-09-2021 14:29:55,19.662,0
09-09-2021 14:30:25,19.567,0
09-09-2021 14:30:55,19.567,0
09-09-2021 14:31:25,19.567,0
09-09-2021 14:31:55,19.567,0
09-09-2021 14:32:25,19.567,0
09-09-2021 14:32:55,19.662,0
09-09-2021 14:33:25,19.662,0
09-09-2021 14:33:55,19.662,0
09-09-2021 14:34:25,19.662,0
09-09-2021 14:34:55,19.662,0
09-09-2021 14:35:25,19.662,0
09-09-2021 14:35:55,19.662,0
09-09-2021 14:36:25,19.662,0
09-09-2021 14:36:55,19.662,0
09-09-2021 14:37:25,19.662,0
09-09-2021 14:37:55,19.662,0
09-09-2021 14:38:25,19.662,0
09-09-2021 14:38:55,19.662,0
09-09-2021 14:39:25,19.662,0
09-09-2021 14:39:55,19.662,0
09-09-2021 14:40:25,19.662,0
09-09-2021 14:40:55,19.662,0
09-09-2021 14:41:25,19.662,0
09-09-2021 14:41:55,19.662,0
09-09-2021 14:42:25,19.662,0
09-09-2021 14:42:55,19.662,0
09-09-2021 14:43:25,19.662,0
09-09-2021 14:43:55,19.662,0
09-09-2021 14:44:25,19.662,0
09-09-2021 14:44:55,19.662,0
09-09-2021 14:45:25,19.662,0
09-09-2021 14:45:55,19.662,0
09-09-2021 14:46:25,19.662,0
09-09-2021 14:46:55,19.662,0
09-09-2021 14:47:25,19.662,0
09-09-2021 14:47:55,19.662,0
09-09-2021 14:48:25,19.662,258.3
09-09-2021 14:48:55,19.758,17911.2
09-09-2021 14:49:25,19.853,2755.6
09-09-2021 14:49:55,19.853,2669.5
09-09-2021 14:50:25,19.853,2755.6
09-09-2021 14:50:55,19.853,2927.8
09-09-2021 14:51:25,19.853,3272.2
09-09-2021 14:51:55,19.853,2927.8
09-09-2021 14:52:25,19.853,2497.2
09-09-2021 14:52:55,19.853,2669.5
09-09-2021 14:53:25,19.853,2927.8
09-09-2021 14:53:55,19.948,2927.8
09-09-2021 14:54:25,19.948,2755.6
09-09-2021 14:54:55,19.948,2755.6
09-09-2021 14:55:25,19.853,2755.6
09-09-2021 14:55:55,19.948,2927.8
09-09-2021 14:56:25,19.948,2755.6
09-09-2021 14:56:55,19.853,2755.6
09-09-2021 14:57:25,19.948,2669.5
09-09-2021 14:57:55,19.948,2669.5
09-09-2021 14:58:25,19.853,2669.5
09-09-2021 14:58:55,19.853,2583.4
09-09-2021 14:59:25,19.853,2497.2
09-09-2021 14:59:55,19.853,2497.2
09-09-2021 15:00:25,19.853,2583.4
09-09-2021 15:00:55,19.853,2411.1
09-09-2021 15:01:25,19.948,2411.1
09-09-2021 15:01:55,19.948,2583.4
09-09-2021 15:02:25,19.853,2411.1
09-09-2021 15:02:55,19.948,2411.1
09-09-2021 15:03:25,19.853,2411.1
09-09-2021 15:03:55,19.853,2325
09-09-2021 15:04:25,19.853,2152.8
09-09-2021 15:04:55,19.853,1980.6
09-09-2021 15:05:25,19.853,2066.7
09-09-2021 15:05:55,19.853,2066.7
09-09-2021 15:06:25,19.853,2066.7
09-09-2021 15:06:55,19.853,2152.8
09-09-2021 15:07:25,19.853,2238.9
09-09-2021 15:07:55,19.853,2325
09-09-2021 15:08:25,19.853,2411.1
09-09-2021 15:08:55,19.853,2411.1
09-09-2021 15:09:25,19.853,2325
09-09-2021 15:09:55,19.853,2325
09-09-2021 15:10:25,19.853,2325
09-09-2021 15:10:55,19.853,2325
09-09-2021 15:11:25,19.853,2411.1
09-09-2021 15:11:55,19.853,2325
09-09-2021 15:12:25,19.853,2411.1
09-09-2021 15:12:55,19.853,2411.1
09-09-2021 15:13:25,19.853,2497.2
09-09-2021 15:13:55,19.948,2325
09-09-2021 15:14:25,19.853,2238.9
09-09-2021 15:14:55,19.853,2325
09-09-2021 15:15:25,19.948,2325
09-09-2021 15:15:55,19.948,2411.1
09-09-2021 15:16:25,19.853,2411.1
09-09-2021 15:16:55,19.948,2411.1
09-09-2021 15:17:25,19.948,2497.2
09-09-2021 15:17:55,19.948,2411.1
09-09-2021 15:18:25,19.948,2411.1
09-09-2021 15:18:55,19.948,2325
09-09-2021 15:19:25,19.948,2325
09-09-2021 15:19:55,19.948,2238.9
09-09-2021 15:20:25,19.948,2325
09-09-2021 15:20:55,19.948,2152.8
09-09-2021 15:21:25,19.948,2152.8
09-09-2021 15:21:55,19.948,2238.9
09-09-2021 15:22:25,19.948,2238.9
09-09-2021 15:22:55,19.948,2325
09-09-2021 15:23:25,19.948,2238.9
09-09-2021 15:23:55,19.948,2152.8
09-09-2021 15:24:25,19.948,2152.8
09-09-2021 15:24:55,19.948,2152.8
09-09-2021 15:25:25,19.948,2152.8
09-09-2021 15:25:55,19.948,2152.8
09-09-2021 15:26:25,19.948,2152.8
09-09-2021 15:26:55,19.948,2152.8
09-09-2021 15:27:25,19.948,2152.8
09-09-2021 15:27:55,19.948,2325
09-09-2021 15:28:25,19.948,2325
09-09-2021 15:28:55,19.948,2411.1
09-09-2021 15:29:25,19.948,2411.1
09-09-2021 15:29:55,19.948,2411.1
09-09-2021 15:30:25,19.948,2325
09-09-2021 15:30:55,19.948,2325
09-09-2021 15:31:25,19.948,2325
09-09-2021 15:31:55,19.948,2755.6
09-09-2021 15:32:25,19.948,2411.1
09-09-2021 15:32:55,19.948,2497.2
09-09-2021 15:33:25,19.948,2325
09-09-2021 15:33:55,19.948,2238.9
09-09-2021 15:34:25,19.948,2325
09-09-2021 15:34:55,19.948,2497.2
09-09-2021 15:35:25,19.948,2583.4
09-09-2021 15:35:55,19.948,2755.6
09-09-2021 15:36:25,19.948,2669.5
09-09-2021 15:36:55,19.948,2755.6
09-09-2021 15:37:25,19.948,2669.5
09-09-2021 15:37:55,19.948,2755.6
09-09-2021 15:38:25,19.948,2669.5
09-09-2021 15:38:55,19.948,2669.5
09-09-2021 15:39:25,19.948,2755.6
09-09-2021 15:39:55,19.948,2755.6
09-09-2021 15:40:25,19.948,2669.5
09-09-2021 15:40:55,19.948,2583.4
09-09-2021 15:41:25,19.948,2497.2
09-09-2021 15:41:55,19.948,2497.2
09-09-2021 15:42:25,19.948,2669.5
09-09-2021 15:42:55,19.948,2325
09-09-2021 15:43:25,19.948,2669.5
09-09-2021 15:43:55,19.948,2669.5
09-09-2021 15:44:25,19.948,2325
09-09-2021 15:44:55,20.043,20666.8
09-09-2021 15:45:25,20.519,22044.6
09-09-2021 15:45:55,20.901,28933.5
09-09-2021 15:46:25,22.142,49600.3
09-09-2021 15:46:55,22.908,49600.3
09-09-2021 15:47:25,23.484,49600.3
09-09-2021 15:47:55,23.966,49600.3
09-09-2021 15:48:25,24.448,49600.3
09-09-2021 15:48:55,24.835,46844.8
09-09-2021 15:49:25,25.222,46844.8
09-09-2021 15:49:55,25.513,46844.8
09-09-2021 15:50:25,25.902,46844.8
09-09-2021 15:50:55,25.319,495.1
09-09-2021 15:51:25,26.097,63378.2
09-09-2021 15:51:55,26.097,16533.4
09-09-2021 15:52:25,26.195,17222.3
09-09-2021 15:52:55,26.488,60622.6
09-09-2021 15:53:25,26.781,22044.6
09-09-2021 15:53:55,27.272,484.4
09-09-2021 15:54:25,28.655,452.1
09-09-2021 15:54:55,29.352,1377.8
09-09-2021 15:55:25,30.054,1463.9
09-09-2021 15:55:55,30.558,1463.9
09-09-2021 15:56:25,31.064,1463.9
